BLOCK,BLOCK00,TAZ
A060133710002001,60133710000000,1055
A060133710002002,60133710000000,1055
A060133710002003,60133710000000,1055
A060133710002004,60133710000000,1055
A060133710002005,60133710000000,1055
A060133710002006,60133710000000,1055
A060133710002007,60133710000000,1055
A060133710002008,60133710000000,1055
A060133710002009,60133710000000,1055
A060133710002010,60133710000000,1055
A060133710002011,60133710000000,1055
A060133710002012,60133710000000,1055
A060133710003000,60133710000000,1055
A060133710003001,60133710000000,1055
A060133710003002,60133710000000,1055
A060133710003003,60133710000000,1055
A060133710003004,60133710000000,1055
A060133710003005,60133710000000,1055
A060133710003006,60133710000000,1055
A060133710003007,60133710000000,1055
A060133710003008,60133710000000,1055
A060133710003009,60133710000000,1055
A060133710003010,60133710000000,1055
A060133710003011,60133710000000,1055
A060133710003012,60133710000000,1055
A060133710003013,60133710000000,1055
A060133710003014,60133710000000,1055
A060133710004000,60133710000000,1055
A060133710004001,60133710000000,1055
A060133710004002,60133710000000,1055
A060133710004003,60133710000000,1055
A060133710004004,60133710000000,1055
A060133710004005,60133710000000,1055
A060133710004006,60133710000000,1055
A060133710004007,60133710000000,1055
A060133710004008,60133710000000,1055
A060133710004009,60133710000000,1055
A060133710004010,60133710000000,1055
A060133710004011,60133710000000,1055
A060133710004012,60133710000000,1055
A060133710004013,60133710000000,1055
A060133710004014,60133710000000,1055
A060133710004015,60133710000000,1055
A060133710004016,60133710000000,1055
A060133710004017,60133710000000,1055
A060133710004018,60133710000000,1055
A060133710004019,60133710000000,1055
A060133710004020,60133710000000,1055
A060133710005000,60133710000000,1055
A060133710005001,60133710000000,1055
A060133710005002,60133710000000,1055
A060133710005003,60133710000000,1055
A060133710005004,60133710000000,1055
A060133710005005,60133710000000,1055
A060133710005006,60133710000000,1055
A060133710005007,60133710000000,1055
A060133710005008,60133710000000,1055
A060133710005009,60133710000000,1055
A060133710005010,60133710000000,1055
A060133710005011,60133710000000,1055
A060133710005012,60133710000000,1055
A060133710005013,60133710000000,1055
A060133710005014,60133710000000,1055
A060133710006000,60133710000000,1055
A060133710006001,60133710000000,1055
A060133710006002,60133710000000,1055
A060133710006003,60133710000000,1055
A060133710006004,60133710000000,1055
A060133710006005,60133710000000,1055
A060133710006006,60133710000000,1055
A060133710006007,60133710000000,1055
A060133710006008,60133710000000,1055
A060133710006009,60133710000000,1055
A060133710006010,60133710000000,1055
A060133710006011,60133710000000,1055
A060133710006012,60133710000000,1055
A060133710006013,60133710000000,1055
A060133710006014,60133710000000,1055
A060133710006015,60133710000000,1055
A060133720001000,60133720000000,1065
A060133720001001,60133720000000,1065
A060133720001002,60133720000000,1065
A060133720001003,60133720000000,1065
A060133720001004,60133720000000,1065
A060133720001005,60133720000000,1065
A060133720001006,60133720000000,1065
A060133720001007,60133720000000,1065
A060133720001008,60133720000000,1065
A060133720001009,60133720000000,1065
A060133720001010,60133720000000,1065
A060133720001011,60133720000000,1065
A060133720001012,60133720000000,1065
A060133720001013,60133720000000,1065
A060133720001014,60133720000000,1065
A060133720001015,60133720000000,1065
A060133720002000,60133720000000,1065
A060133720002001,60133720000000,1065
A060133720002002,60133720000000,1065
A060133720002003,60133720000000,1065
A060133720002004,60133720000000,1065
A060133720002005,60133720000000,1065
A060133720002006,60133720000000,1065
A060133720002007,60133720000000,1065
A060133720002008,60133720000000,1065
A060133720002009,60133720000000,1065
A060133720002010,60133720000000,1065
A060133720002011,60133720000000,1065
A060133720002012,60133720000000,1065
A060133720002013,60133720000000,1065
A060133720002014,60133720000000,1065
A060133720002015,60133720000000,1065
A060133720002016,60133720000000,1065
A060133720002017,60133720000000,1065
A060133720002018,60133720000000,1065
A060133720003000,60133720000000,1065
A060133720003001,60133720000000,1065
A060133720003002,60133720000000,1065
A060133720003003,60133720000000,1065
A060133720003004,60133720000000,1065
A060133720003005,60133720000000,1065
A060133720003006,60133720000000,1065
A060133720003007,60133720000000,1065
A060133720003008,60133720000000,1065
A060133720003009,60133720000000,1065
A060133720003010,60133720000000,1065
A060133720003011,60133720000000,1065
A060133720003012,60133720000000,1065
A060133720004000,60133720000000,1065
A060133720004001,60133720000000,1065
A060133720004002,60133720000000,1065
A060133720004003,60133720000000,1065
A060133720004004,60133720000000,1065
A060133720004005,60133720000000,1065
A060133720004006,60133720000000,1065
A060133720004007,60133720000000,1065
A060133720004008,60133720000000,1065
A060133720004009,60133720000000,1065
A060133720004010,60133720000000,1065
A060133720004011,60133720000000,1065
A060133720004012,60133720000000,1065
A060133720005000,60133720000000,1065
A060133720005001,60133720000000,1065
A060133720005002,60133720000000,1065
A060133720005003,60133720000000,1065
A060133720005004,60133720000000,1065
A060133720005005,60133720000000,1065
A060133720005006,60133720000000,1065
A060133720005007,60133720000000,1065
A060133720005008,60133720000000,1065
A060133720005009,60133720000000,1065
A060133720005010,60133720000000,1065
A060133720005011,60133720000000,1065
A060133720005012,60133720000000,1065
A060133720005013,60133720000000,1065
A060133720006000,60133720000000,1065
A060133720006001,60133720000000,1065
A060133720006002,60133720000000,1065
A060133720006003,60133720000000,1065
A060133720006004,60133720000000,1065
A060133720006005,60133720000000,1065
A060133720006006,60133720000000,1065
A060133720006007,60133720000000,1065
A060133720006008,60133720000000,1065
A060133720006009,60133720000000,1065
A060133720006010,60133720000000,1065
A060133720006011,60133720000000,1065
A060133720006012,60133720000000,1065
A060133720006013,60133720000000,1065
A060133720006014,60133720000000,1065
A060133720007000,60133720000000,1065
A060133720007001,60133720000000,1065
A060133720007002,60133720000000,1065
A060133720007003,60133720000000,1065
A060133720007004,60133720000000,1065
A060133720007005,60133720000000,1065
A060133720007006,60133720000000,1065
A060133720007007,60133720000000,1065
A060133720007008,60133720000000,1065
A060133720007009,60133720000000,1065
A060133720007010,60133720000000,1065
A060133720007011,60133720000000,1065
A060133720007012,60133720000000,1065
A060133720007013,60133720000000,1065
A060133720007014,60133720000000,1065
A060133720007015,60133720000000,1065
A060133720007016,60133720000000,1065
A060133720007017,60133720000000,1065
A060133720007018,60133720000000,1065
A060133730001000,60133730000000,1064
A060133730001001,60133730000000,1064
A060133730001002,60133730000000,1064
A060133730001003,60133730000000,1064
A060133730001004,60133730000000,1064
A060133730001005,60133730000000,1064
A060133730001006,60133730000000,1064
A060133730001007,60133730000000,1064
A060133730001008,60133730000000,1064
A060133730001009,60133730000000,1064
A060133730001010,60133730000000,1064
A060133730001011,60133730000000,1064
A060133730001012,60133730000000,1064
A060133730001013,60133730000000,1064
A060133730001014,60133730000000,1064
A060133730001015,60133730000000,1064
A060133730001016,60133730000000,1064
A060133730001017,60133730000000,1064
A060133730002000,60133730000000,1064
A060133730002001,60133730000000,1064
A060133730002002,60133730000000,1064
A060133730002003,60133730000000,1064
A060133730002004,60133730000000,1064
A060133730002005,60133730000000,1064
A060133730002006,60133730000000,1064
A060133730002007,60133730000000,1064
A060133730002008,60133730000000,1064
A060133730002009,60133730000000,1064
A060133730002010,60133730000000,1064
A060133730002011,60133730000000,1064
A060133730002012,60133730000000,1064
A060133730002013,60133730000000,1064
A060133730002014,60133730000000,1064
A060133730002015,60133730000000,1064
A060133730003000,60133730000000,1064
A060133730003001,60133730000000,1064
A060133730003002,60133730000000,1064
A060133730003003,60133730000000,1064
A060133730003004,60133730000000,1064
A060133730003005,60133730000000,1064
A060133730003006,60133730000000,1064
A060133730003007,60133730000000,1064
A060133730003008,60133730000000,1064
A060133730003009,60133730000000,1064
A060133730003010,60133730000000,1064
A060133730003011,60133730000000,1064
A060133730003012,60133730000000,1064
A060133740001000,60133740000000,1056
A060133740001001,60133740000000,1056
A060133740001002,60133740000000,1056
A060133740001003,60133740000000,1056
A060133740001004,60133740000000,1056
A060133740001005,60133740000000,1056
A060133740001006,60133740000000,1056
A060133740001007,60133740000000,1056
A060133740001008,60133740000000,1056
A060133740001009,60133740000000,1056
A060133740001010,60133740000000,1056
A060133740001011,60133740000000,1056
A060133740001012,60133740000000,1056
A060133740002000,60133740000000,1056
A060133740002001,60133740000000,1056
A060133740002002,60133740000000,1056
A060133740002003,60133740000000,1056
A060133740002004,60133740000000,1056
A060133740002005,60133740000000,1056
A060133740002006,60133740000000,1056
A060133740002007,60133740000000,1056
A060133740002008,60133740000000,1056
A060133740002009,60133740000000,1056
A060133740002010,60133740000000,1056
A060133740002011,60133740000000,1056
A060133740002012,60133740000000,1056
A060133740002013,60133740000000,1056
A060133740002014,60133740000000,1056
A060133740002015,60133740000000,1056
A060133740002016,60133740000000,1056
A060133740002017,60133740000000,1056
A060133740003000,60133740000000,1056
A060133740003001,60133740000000,1056
A060133740003002,60133740000000,1056
A060133740003003,60133740000000,1056
A060133740003004,60133740000000,1056
A060133740003005,60133740000000,1056
A060133740003006,60133740000000,1056
A060133740003007,60133740000000,1056
A060133740003008,60133740000000,1056
A060133740003009,60133740000000,1056
A060133740003010,60133740000000,1056
A060133740003011,60133740000000,1056
A060133740003012,60133740000000,1056
A060133740003013,60133740000000,1056
A060133740003014,60133740000000,1056
A060133740003015,60133740000000,1056
A060133740003016,60133740000000,1056
A060133740003017,60133740000000,1056
A060133740004000,60133740000000,1056
A060133740004001,60133740000000,1056
A060133740004002,60133740000000,1056
A060133740004003,60133740000000,1056
A060133740004004,60133740000000,1056
A060133740004005,60133740000000,1056
A060133740004006,60133740000000,1056
A060133740004007,60133740000000,1056
A060133740004008,60133740000000,1056
A060133740004009,60133740000000,1056
A060133740004010,60133740000000,1056
A060133740004011,60133740000000,1056
A060133740004012,60133740000000,1056
A060133740004013,60133740000000,1056
A060133740004014,60133740000000,1056
A060133740004015,60133740000000,1056
A060133750001000,60133750000000,1057
A060133750001001,60133750000000,1057
A060133750001002,60133750000000,1057
A060133750001003,60133750000000,1057
A060133750001004,60133750000000,1057
A060133750001005,60133750000000,1057
A060133750001006,60133750000000,1057
A060133750001007,60133750000000,1057
A060133750001008,60133750000000,1057
A060133750001009,60133750000000,1057
A060133750001010,60133750000000,1057
A060133750001011,60133750000000,1057
A060133750001012,60133750000000,1057
A060133750001013,60133750000000,1057
A060133750001014,60133750000000,1057
A060133750001015,60133750000000,1057
A060133750001016,60133750000000,1057
A060133750002000,60133750000000,1057
A060133750002001,60133750000000,1057
A060133750002002,60133750000000,1057
A060133750002003,60133750000000,1057
A060133750002004,60133750000000,1057
A060133750002005,60133750000000,1057
A060133750002006,60133750000000,1057
A060133750002007,60133750000000,1057
A060133750002008,60133750000000,1057
A060133750002009,60133750000000,1057
A060133750002010,60133750000000,1057
A060133750002011,60133750000000,1057
A060133750002012,60133750000000,1057
A060133750002013,60133750000000,1057
A060133750002014,60133750000000,1057
A060133750003000,60133750000000,1057
A060133750003001,60133750000000,1057
A060133750003002,60133750000000,1057
A060133750003003,60133750000000,1057
A060133750003004,60133750000000,1057
A060133750003005,60133750000000,1057
A060133750003006,60133750000000,1057
A060133750003007,60133750000000,1057
A060133750003008,60133750000000,1057
A060133750003009,60133750000000,1057
A060133750003010,60133750000000,1057
A060133750003011,60133750000000,1057
A060133750003012,60133750000000,1057
A060133750003013,60133750000000,1057
A060133760001000,60133760000000,1063
A060133760001001,60133760000000,1063
A060133760001002,60133760000000,1063
A060133760001003,60133760000000,1063
A060133760001004,60133760000000,1063
A060133760001005,60133760000000,1063
A060133760001006,60133760000000,1063
A060133760001007,60133760000000,1063
A060133760002000,60133760000000,1063
A060133760002001,60133760000000,1063
A060133760002002,60133760000000,1063
A060133760002003,60133760000000,1063
A060133760002004,60133760000000,1063
A060133760002005,60133760000000,1063
A060133760002006,60133760000000,1063
A060133760002007,60133760000000,1063
A060133760003000,60133760000000,1063
A060133760003001,60133760000000,1063
A060133760003002,60133760000000,1063
A060133760003003,60133760000000,1063
A060133760003004,60133760000000,1063
A060133760003005,60133760000000,1063
A060133760003006,60133760000000,1063
A060133760004000,60133760000000,1063
A060133760004001,60133760000000,1063
A060133760004002,60133760000000,1063
A060133760004003,60133760000000,1063
A060133760004004,60133760000000,1063
A060133760004005,60133760000000,1063
A060133760004006,60133760000000,1063
A060133760004007,60133760000000,1063
A060133760004008,60133760000000,1063
A060133760004009,60133760000000,1063
A060133760004010,60133760000000,1063
A060133760004011,60133760000000,1063
A060133760004012,60133760000000,1063
A060133760005000,60133760000000,1063
A060133760005001,60133760000000,1063
A060133760005002,60133760000000,1063
A060133760005003,60133760000000,1063
A060133760005004,60133760000000,1063
A060133760005005,60133760000000,1063
A060133760005006,60133760000000,1063
A060133760005007,60133760000000,1063
A060133760005008,60133760000000,1063
A060133760005009,60133760000000,1063
A060133760005010,60133760000000,1063
A060133760005011,60133760000000,1063
A060133760005012,60133760000000,1063
A060133760005013,60133760000000,1063
A060133760006000,60133760000000,1063
A060133760006001,60133760000000,1063
A060133760006002,60133760000000,1063
A060133760006003,60133760000000,1063
A060133760006004,60133760000000,1063
A060133760006005,60133760000000,1063
A060133760006006,60133760000000,1063
A060133760006007,60133760000000,1063
A060133760006008,60133760000000,1063
A060133760006009,60133760000000,1063
A060133760006010,60133760000000,1063
A060133760006011,60133760000000,1063
A060133760006012,60133760000000,1063
A060133770001000,60133770000000,1061
A060133770001001,60133770000000,1061
A060133770001002,60133770000000,1061
A060133770001003,60133770000000,1061
A060133770001004,60133770000000,1061
A060133770001005,60133770000000,1061
A060133770001006,60133770000000,1061
A060133770001007,60133770000000,1061
A060133770001008,60133770000000,1061
A060133770001009,60133770000000,1061
A060133770001010,60133770000000,1061
A060133770001011,60133770000000,1061
A060133770001012,60133770000000,1061
A060133770001013,60133770000000,1061
A060133770001014,60133770000000,1061
A060133770001015,60133770000000,1061
A060133770001016,60133770000000,1061
A060133770001017,60133770000000,1061
A060133770002000,60133770000000,1061
A060133770002001,60133770000000,1061
A060133770002002,60133770000000,1061
A060133770002003,60133770000000,1061
A060133770002004,60133770000000,1061
A060133770002005,60133770000000,1061
A060133770002006,60133770000000,1061
A060133770002007,60133770000000,1061
A060133770002008,60133770000000,1061
A060133770003000,60133770000000,1061
A060133770003001,60133770000000,1061
A060133770003002,60133770000000,1061
A060133770003003,60133770000000,1061
A060133770003004,60133770000000,1061
A060133770003005,60133770000000,1061
A060133770003006,60133770000000,1061
A060133770003007,60133770000000,1061
A060133770003008,60133770000000,1061
A060133770003009,60133770000000,1061
A060133770003010,60133770000000,1061
A060133770003011,60133770000000,1061
A060133770003012,60133770000000,1061
A060133770003013,60133770000000,1061
A060133770003014,60133770000000,1061
A060133770003015,60133770000000,1061
A060133770003016,60133770000000,1061
A060133770003017,60133770000000,1061
A060133770003018,60133770000000,1061
A060133770003019,60133770000000,1061
A060133770004000,60133770000000,1061
A060133770004001,60133770000000,1061
A060133770004002,60133770000000,1061
A060133770004003,60133770000000,1061
A060133770004004,60133770000000,1061
A060133770004005,60133770000000,1061
A060133770004006,60133770000000,1061
A060133770004007,60133770000000,1061
A060133770004008,60133770000000,1061
A060133770004009,60133770000000,1061
A060133770004010,60133770000000,1061
A060133770004011,60133770000000,1061
A060133770004012,60133770000000,1061
A060133770005000,60133770000000,1061
A060133770005001,60133770000000,1061
A060133770005002,60133770000000,1061
A060133770005003,60133770000000,1061
A060133770005004,60133770000000,1061
A060133770005005,60133770000000,1061
A060133770005006,60133770000000,1061
A060133770005007,60133770000000,1061
A060133770005008,60133770000000,1061
A060133770005009,60133770000000,1061
A060133770005010,60133770000000,1061
A060133770005011,60133770000000,1061
A060133770006000,60133770000000,1061
A060133770006001,60133770000000,1061
A060133770006002,60133770000000,1061
A060133770006003,60133770000000,1061
A060133770006004,60133770000000,1061
A060133770006005,60133770000000,1061
A060133770006006,60133770000000,1061
A060133770006007,60133770000000,1061
A060133770006008,60133770000000,1061
A060133770006009,60133770000000,1061
A060133770006010,60133770000000,1061
A060133770006011,60133770000000,1061
A060133770006012,60133770000000,1061
A060133770006013,60133770000000,1061
A060133780001000,60133780000000,1062
A060133780001001,60133780000000,1062
A060133780001002,60133780000000,1062
A060133780001003,60133780000000,1062
A060133780001004,60133780000000,1062
A060133780001005,60133780000000,1062
A060133780001006,60133780000000,1062
A060133780001007,60133780000000,1062
A060133780001008,60133780000000,1062
A060133780001009,60133780000000,1062
A060133780001010,60133780000000,1062
A060133780001011,60133780000000,1062
A060133780001012,60133780000000,1062
A060133780001013,60133780000000,1062
A060133780001014,60133780000000,1062
A060133780001015,60133780000000,1062
A060133780001016,60133780000000,1062
A060133780001017,60133780000000,1062
A060133780001018,60133780000000,1062
A060133780001019,60133780000000,1062
A060133780001020,60133780000000,1062
A060133780001021,60133780000000,1062
A060133780001022,60133780000000,1062
A060133780001023,60133780000000,1062
A060133780001024,60133780000000,1062
A060133780001025,60133780000000,1062
A060133780001026,60133780000000,1062
A060133780001027,60133780000000,1062
A060133780001028,60133780000000,1062
A060133780001029,60133780000000,1062
A060133780001030,60133780000000,1062
A060133780001031,60133780000000,1062
A060133780001032,60133780000000,1062
A060133780001033,60133780000000,1062
A060133780001034,60133780000000,1062
A060133780001035,60133780000000,1062
A060133780001036,60133780000000,1062
A060133780001037,60133780000000,1062
A060133780001038,60133780000000,1062
A060133780001039,60133780000000,1062
A060133780001040,60133780000000,1062
A060133780001041,60133780000000,1062
A060133780001042,60133780000000,1062
A060133780001043,60133780000000,1062
A060133780001044,60133780000000,1062
A060133780001045,60133780000000,1062
A060133780001046,60133780000000,1062
A060133780001047,60133780000000,1062
A060133780001048,60133780000000,1062
A060133780001049,60133780000000,1062
A060133780002000,60133780000000,1062
A060133780002001,60133780000000,1062
A060133780002002,60133780000000,1062
A060133780002003,60133780000000,1062
A060133780002004,60133780000000,1062
A060133780002005,60133780000000,1062
A060133780002006,60133780000000,1062
A060133780002007,60133780000000,1062
A060133780002008,60133780000000,1062
A060133780002009,60133780000000,1062
A060133780002010,60133780000000,1062
A060133780002011,60133780000000,1062
A060133780002012,60133780000000,1062
A060133780002013,60133780000000,1062
A060133780002014,60133780000000,1062
A060133780002015,60133780000000,1062
A060133780002016,60133780000000,1062
A060133780002017,60133780000000,1062
A060133780002018,60133780000000,1062
A060133780002019,60133780000000,1062
A060133780002020,60133780000000,1062
A060133780002021,60133780000000,1062
A060133780002022,60133780000000,1062
A060133780002023,60133780000000,1062
A060133780002024,60133780000000,1062
A060133780002025,60133780000000,1062
A060133780002026,60133780000000,1062
A060133780002027,60133780000000,1062
A060133780002028,60133780000000,1062
A060133780002029,60133780000000,1062
A060133780002030,60133780000000,1062
A060133780002031,60133780000000,1062
A060133780002032,60133780000000,1062
A060133780002033,60133780000000,1062
A060133780002034,60133780000000,1062
A060133780002035,60133780000000,1062
A060133780002036,60133780000000,1062
A060133780002037,60133780000000,1062
A060133780002038,60133780000000,1062
A060133780002039,60133780000000,1062
A060133780002040,60133780000000,1062
A060133780002041,60133780000000,1062
A060133780002042,60133780000000,1062
A060133780002043,60133780000000,1062
A060133780002044,60133780000000,1062
A060133780002045,60133780000000,1062
A060133780002046,60133780000000,1062
A060133780002047,60133780000000,1062
A060133780002048,60133780000000,1062
A060133780002049,60133780000000,1062
A060133780002050,60133780000000,1062
A060133780002051,60133780000000,1062
A060133780002052,60133780000000,1062
A060133780002053,60133780000000,1062
A060133780002054,60133780000000,1062
A060133780002055,60133780000000,1062
A060133780002056,60133780000000,1062
A060133780002057,60133780000000,1062
A060133780002058,60133780000000,1062
A060133780002997,60133780000000,1062
,60133780000000,1062
A060133790001000,60133790000000,1060
A060133790001001,60133790000000,1060
A060133790001002,60133790000000,1060
A060133790001003,60133790000000,1060
A060133790001004,60133790000000,1060
A060133790001005,60133790000000,1060
A060133790001006,60133790000000,1060
A060133790001007,60133790000000,1060
A060133790001008,60133790000000,1060
A060133790001009,60133790000000,1060
A060133790001010,60133790000000,1060
A060133790001011,60133790000000,1060
A060133790001012,60133790000000,1060
A060133790001013,60133790000000,1060
A060133790001014,60133790000000,1060
A060133790001015,60133790000000,1060
A060133790001016,60133790000000,1060
A060133790001017,60133790000000,1060
A060133790001018,60133790000000,1060
A060133790001019,60133790000000,1060
A060133790001020,60133790000000,1060
A060133790002000,60133790000000,1060
A060133790002001,60133790000000,1060
A060133790002002,60133790000000,1060
A060133790002003,60133790000000,1060
A060133790002004,60133790000000,1060
A060133790002005,60133790000000,1060
A060133790002006,60133790000000,1060
A060133790002007,60133790000000,1060
A060133790002008,60133790000000,1060
A060133790002009,60133790000000,1060
A060133790002010,60133790000000,1060
A060133790002011,60133790000000,1060
A060133790002012,60133790000000,1060
A060133790002013,60133790000000,1060
A060133790002014,60133790000000,1060
A060133790002015,60133790000000,1060
A060133790002016,60133790000000,1060
A060133790002017,60133790000000,1060
A060133790002018,60133790000000,1060
A060133790002019,60133790000000,1060
A060133790003000,60133790000000,1060
A060133790003001,60133790000000,1060
A060133790003002,60133790000000,1060
A060133790003003,60133790000000,1060
A060133790003004,60133790000000,1060
A060133790003005,60133790000000,1060
A060133790003006,60133790000000,1060
A060133790003007,60133790000000,1060
A060133790003008,60133790000000,1060
A060133790003009,60133790000000,1060
A060133790003010,60133790000000,1060
A060133790003011,60133790000000,1060
A060133790003012,60133790000000,1060
A060133790003013,60133790000000,1060
A060133790003014,60133790000000,1060
A060133790003015,60133790000000,1060
A060133790003016,60133790000000,1060
A060133790003017,60133790000000,1060
A060133790003018,60133790000000,1060
A060133790003019,60133790000000,1060
A060133790003020,60133790000000,1060
A060133790003021,60133790000000,1060
A060133790003022,60133790000000,1060
A060133790004000,60133790000000,1060
A060133790004001,60133790000000,1060
A060133790004002,60133790000000,1060
A060133790004003,60133790000000,1060
A060133790004004,60133790000000,1060
A060133790004005,60133790000000,1060
A060133790004006,60133790000000,1060
A060133790004007,60133790000000,1060
A060133790004008,60133790000000,1060
A060133790004009,60133790000000,1060
A060133790004010,60133790000000,1060
A060133790004011,60133790000000,1060
A060133790004012,60133790000000,1060
A060133790004013,60133790000000,1060
A060133790004014,60133790000000,1060
A060133790004015,60133790000000,1060
A060133790004016,60133790000000,1060
A060133790004017,60133790000000,1060
A060133790004018,60133790000000,1060
A060133790004019,60133790000000,1060
A060133790004020,60133790000000,1060
A060133790004021,60133790000000,1060
A060133790004022,60133790000000,1060
A060133790004023,60133790000000,1060
A060133790004024,60133790000000,1060
A060133790004025,60133790000000,1060
A060133790005000,60133790000000,1060
A060133790005001,60133790000000,1060
A060133790005002,60133790000000,1060
A060133790005003,60133790000000,1060
A060133790005004,60133790000000,1060
A060133790005005,60133790000000,1060
A060133790005006,60133790000000,1060
A060133790005007,60133790000000,1060
A060133790005008,60133790000000,1060
A060133790005009,60133790000000,1060
A060133790005010,60133790000000,1060
A060133790005011,60133790000000,1060
A060133790005012,60133790000000,1060
A060133790005013,60133790000000,1060
A060133790005014,60133790000000,1060
A060133790005015,60133790000000,1060
A060133790005016,60133790000000,1060
A060133790005017,60133790000000,1060
A060133790005018,60133790000000,1060
A060133790005019,60133790000000,1060
A060133790005020,60133790000000,1060
A060133790005021,60133790000000,1060
A060133790005022,60133790000000,1060
A060133790005023,60133790000000,1060
A060133800001000,60133800000000,1059
A060133800001001,60133800000000,1059
A060133800001002,60133800000000,1059
A060133800001003,60133800000000,1059
A060133800001004,60133800000000,1059
A060133800001005,60133800000000,1059
A060133800001006,60133800000000,1059
A060133800001007,60133800000000,1059
A060133800001008,60133800000000,1059
A060133800001009,60133800000000,1059
A060133800001010,60133800000000,1059
A060133800001011,60133800000000,1059
A060133800001012,60133800000000,1059
A060133800001013,60133800000000,1059
A060133800001014,60133800000000,1059
A060133800001015,60133800000000,1059
A060133800001016,60133800000000,1059
A060133800001017,60133800000000,1059
A060133800001018,60133800000000,1059
A060133800001019,60133800000000,1059
A060133800001020,60133800000000,1059
A060133800001021,60133800000000,1059
A060133800001022,60133800000000,1059
A060133800001023,60133800000000,1059
A060133800001024,60133800000000,1059
A060133800001025,60133800000000,1059
A060133800001026,60133800000000,1059
A060133800001027,60133800000000,1059
A060133800001028,60133800000000,1059
A060133800001029,60133800000000,1059
A060133800001030,60133800000000,1059
A060133800001031,60133800000000,1059
A060133800001032,60133800000000,1059
A060133800001033,60133800000000,1059
A060133800001034,60133800000000,1059
A060133800001035,60133800000000,1059
A060133800001036,60133800000000,1059
A060133800002000,60133800000000,1059
A060133800002001,60133800000000,1059
A060133800002002,60133800000000,1059
A060133800002003,60133800000000,1059
A060133800002004,60133800000000,1059
A060133800002005,60133800000000,1059
A060133800002006,60133800000000,1059
A060133800002007,60133800000000,1059
A060133800002008,60133800000000,1059
A060133800002009,60133800000000,1059
A060133800002010,60133800000000,1059
A060133800002011,60133800000000,1059
A060133800002012,60133800000000,1059
A060133800002013,60133800000000,1059
A060133800002014,60133800000000,1059
A060133800002015,60133800000000,1059
A060133800002016,60133800000000,1059
A060133800002017,60133800000000,1059
A060133800002018,60133800000000,1059
A060133800002019,60133800000000,1059
A060133800002020,60133800000000,1059
A060133800002021,60133800000000,1059
A060133800002022,60133800000000,1059
A060133800002023,60133800000000,1059
A060133800002024,60133800000000,1059
A060133800003000,60133800000000,1059
A060133800003001,60133800000000,1059
A060133800003002,60133800000000,1059
A060133800003003,60133800000000,1059
A060133800003004,60133800000000,1059
A060133800003005,60133800000000,1059
A060133800003006,60133800000000,1059
A060133800003007,60133800000000,1059
A060133800003008,60133800000000,1059
A060133800003009,60133800000000,1059
A060133800003010,60133800000000,1059
A060133800003011,60133800000000,1059
A060133800003012,60133800000000,1059
A060133800003013,60133800000000,1059
A060133800003014,60133800000000,1059
A060133800003015,60133800000000,1059
A060133800003016,60133800000000,1059
A060133800003017,60133800000000,1059
A060133800003018,60133800000000,1059
A060133800003019,60133800000000,1059
A060133800003020,60133800000000,1059
A060133800003021,60133800000000,1059
A060133800003022,60133800000000,1059
A060133800003023,60133800000000,1059
A060133800003024,60133800000000,1059
A060133800003025,60133800000000,1059
A060133800003026,60133800000000,1059
A060133800003027,60133800000000,1059
A060133800003028,60133800000000,1059
A060133800003029,60133800000000,1059
A060133800003030,60133800000000,1059
A060133800003031,60133800000000,1059
A060133800003032,60133800000000,1059
A060133800003033,60133800000000,1059
A060133800003034,60133800000000,1059
A060133800003035,60133800000000,1059
A060133800003036,60133800000000,1059
A060133800003037,60133800000000,1059
A060133800003038,60133800000000,1059
A060133800003039,60133800000000,1059
A060133800003040,60133800000000,1059
A060133800003041,60133800000000,1059
A060133800003042,60133800000000,1059
A060133800003043,60133800000000,1059
A060133800003044,60133800000000,1059
A060133800004000,60133800000000,1059
A060133800004001,60133800000000,1059
A060133800004002,60133800000000,1059
A060133800004003,60133800000000,1059
A060133800004004,60133800000000,1059
A060133800004005,60133800000000,1059
A060133800004006,60133800000000,1059
A060133800004007,60133800000000,1059
A060133800004008,60133800000000,1059
A060133800004009,60133800000000,1059
A060133800004010,60133800000000,1059
A060133800004011,60133800000000,1059
A060133800004012,60133800000000,1059
A060133800004013,60133800000000,1059
A060133800004014,60133800000000,1059
A060133800004015,60133800000000,1059
A060133800004016,60133800000000,1059
A060133800004017,60133800000000,1059
A060133800004018,60133800000000,1059
A060133800004019,60133800000000,1059
A060133800004020,60133800000000,1059
A060133800004021,60133800000000,1059
A060133800004022,60133800000000,1059
A060133800004023,60133800000000,1059
A060133800004024,60133800000000,1059
A060133800004025,60133800000000,1059
A060133800004026,60133800000000,1059
A060133800004027,60133800000000,1059
A060133800004028,60133800000000,1059
A060133810001000,60133810000000,1058
A060133810001001,60133810000000,1058
A060133810001002,60133810000000,1058
A060133810001003,60133810000000,1058
A060133810001004,60133810000000,1058
A060133810001005,60133810000000,1058
A060133810001006,60133810000000,1058
A060133810001007,60133810000000,1058
A060133810001008,60133810000000,1058
A060133810001009,60133810000000,1058
A060133810001010,60133810000000,1058
A060133810001011,60133810000000,1058
A060133810001012,60133810000000,1058
A060133810001013,60133810000000,1058
A060133810001014,60133810000000,1058
A060133810001015,60133810000000,1058
A060133810001016,60133810000000,1058
A060133810001017,60133810000000,1058
